 Source Port, Destination Port,Flow Bytes/s, Flow Duration, SYN Flag Count,Total Length of Fwd Packets, Protocol, Label
58583,443,82.59286115,117976298,0,1960,6,BENIGN
58584,443,69973.83945,133407,0,1747,6,BENIGN
61212,53,9473.346179,24912,0,102,17,BENIGN
60452,53,17104.96227,21865,0,102,17,BENIGN
60452,53,8396.946565,44540,0,102,17,BENIGN
58582,443,37000000,1,0,37,6,BENIGN
58582,443,83254.49385,1057,1,12,6,BENIGN
443,58584,6000000,2,0,12,6,BENIGN
58584,443,4000000,3,0,12,6,BENIGN
65103,53,7062.978222,22087,0,62,17,BENIGN
63483,53,29519.07131,24120,0,66,17,BENIGN
51884,53,10742.97666,21037,0,68,17,BENIGN
61140,53,10152.77046,20881,0,90,17,BENIGN
64525,53,7332.205302,21276,0,62,17,BENIGN
56890,53,27306.64858,23584,0,82,17,BENIGN
49669,53,11449.64099,20612,0,90,17,BENIGN
56890,53,6682.810535,53271,0,82,17,BENIGN
64315,53,3444.867994,70830,0,62,17,BENIGN
62982,53,9378.063856,23459,0,82,17,BENIGN
49669,53,3851.30063,61278,0,90,17,BENIGN
58440,53,11176.98513,20578,0,64,17,BENIGN
63479,53,6878.624275,25005,0,70,17,BENIGN
64315,53,3886.711905,62778,0,62,17,BENIGN
55799,53,9123.556246,20606,0,78,17,BENIGN
63479,53,3785.294571,45439,0,70,17,BENIGN
55603,53,8043.396932,21384,0,70,17,BENIGN
55799,53,5182.198055,54803,0,78,17,BENIGN
60957,53,12596.28455,22070,0,78,17,BENIGN
60952,53,10537.91254,20877,0,62,17,BENIGN
57697,53,9419.001394,20809,0,70,17,BENIGN
53118,53,9463.973278,25148,0,62,17,BENIGN
56569,53,9409.751925,23380,0,62,17,BENIGN
57697,53,3449.186098,56825,0,70,17,BENIGN
56461,53,10823.23644,20881,0,58,17,BENIGN
53118,53,6066.660612,55055,0,62,17,BENIGN
56569,53,4899.668159,44901,0,62,17,BENIGN
59735,53,10167.86571,20850,0,90,17,BENIGN
57863,53,13581.53671,21058,0,62,17,BENIGN
56394,53,9094.55664,22431,0,86,17,BENIGN
51375,53,14451.83519,20897,0,90,17,BENIGN
51019,53,24685.51972,21146,0,84,17,BENIGN
56394,53,5343.402679,56144,0,86,17,BENIGN
55131,53,14087.20652,20870,0,86,17,BENIGN
51019,53,11365.36829,45929,0,84,17,BENIGN
62083,53,22796.35258,21056,0,112,17,BENIGN
64881,53,16027.238,24084,0,112,17,BENIGN
64881,53,8412.151855,45886,0,112,17,BENIGN
58585,80,0,7292216,0,0,6,BENIGN
58579,80,35658.04478,55247,0,18,6,BENIGN
58578,80,425.6904166,56379,0,6,6,BENIGN
58586,80,0,7288666,0,0,6,BENIGN
58587,80,0,7284412,0,0,6,BENIGN
58588,80,0,7284407,0,0,6,BENIGN
80,58578,135338.3459,133,0,6,6,BENIGN
58589,80,19298.77741,59382,0,1146,6,BENIGN
58589,80,428.3878338,56024,0,6,6,BENIGN
58590,80,3.416069266,5269214,0,18,6,BENIGN
58591,80,0,7330222,0,0,6,BENIGN
80,58589,268656.7164,67,0,6,6,BENIGN
58592,443,98.04793412,117983108,0,2582,6,BENIGN
58593,443,104.8965277,117982933,0,2584,6,BENIGN
58594,443,0,14340323,0,0,6,BENIGN
51595,53,13647.05882,21250,0,86,17,BENIGN
59210,53,9291.768628,28197,0,90,17,BENIGN
58595,443,152.8409173,118777094,0,9552,6,BENIGN
58596,443,70.60103457,117760314,0,1894,6,BENIGN
58847,53,9076.327217,25561,0,100,17,BENIGN
59210,53,4788.799327,54711,0,90,17,BENIGN
58597,443,1487.416283,118768365,0,33588,6,BENIGN
58847,53,4879.587759,47545,0,100,17,BENIGN
59115,53,13698.63014,21170,0,86,17,BENIGN
59115,53,6159.728122,47080,0,86,17,BENIGN
51367,53,12272.87981,20859,0,100,17,BENIGN
64977,53,7582.579025,21101,0,64,17,BENIGN
58598,443,130.6110046,117892057,0,8364,6,BENIGN
61697,53,8157.47473,22556,0,64,17,BENIGN
49428,53,12940.85483,21946,0,86,17,BENIGN
58599,443,88.2825459,117826235,0,3944,6,BENIGN
61507,53,12395.29366,20653,0,76,17,BENIGN
57388,53,12312.21574,21767,0,106,17,BENIGN
55178,53,10118.78575,22730,0,76,17,BENIGN
51053,53,11192.86162,25552,0,74,17,BENIGN
54006,53,8017.607294,25444,0,86,17,BENIGN
52739,53,9589.687156,25444,0,70,17,BENIGN
60548,53,14012.01029,20982,0,60,17,BENIGN
58600,443,77.85141441,117762793,0,2638,6,BENIGN
51053,53,6389.776358,44759,0,74,17,BENIGN
54006,53,4347.177531,46927,0,86,17,BENIGN
52739,53,5143.772662,47436,0,70,17,BENIGN
59254,53,10785.24125,21140,0,86,17,BENIGN
62413,53,9009.009009,22200,0,84,17,BENIGN
49277,53,8440.599283,23695,0,84,17,BENIGN
60872,53,10825.96298,20691,0,58,17,BENIGN
51815,53,12722.15208,20594,0,92,17,BENIGN
63154,53,15031.44333,39118,0,120,17,BENIGN
49763,53,9526.033154,21415,0,86,17,BENIGN
61412,53,13258.44766,21722,0,84,17,BENIGN
58601,443,662.5501556,117729955,0,4118,6,BENIGN
57733,53,8097.493826,24699,0,84,17,BENIGN
58602,443,190.6743412,117729527,0,5624,6,BENIGN
51815,53,4645.884314,56394,0,92,17,BENIGN
58603,443,160.5607622,117724902,0,11310,6,BENIGN
57733,53,3791.181711,52754,0,84,17,BENIGN
64957,53,10589.0139,21154,0,84,17,BENIGN
58604,443,0,14341069,0,0,6,BENIGN
54230,53,10562.52725,20639,0,72,17,BENIGN
54230,53,4590.150127,47493,0,72,17,BENIGN
64847,53,8442.158027,22743,0,80,17,BENIGN
58605,443,56399.41884,143849,0,1669,6,BENIGN
443,58605,5678.341533,40857,0,220,6,BENIGN
62729,53,30114.56628,21385,0,66,17,BENIGN
62729,53,3493.59862,46943,0,66,17,BENIGN
58606,443,344.0832986,71081625,0,15902,6,BENIGN
57641,53,30741.32417,20949,0,66,17,BENIGN
55593,53,9014.192558,20856,0,66,17,BENIGN
59954,53,6284.816455,21003,0,50,17,BENIGN
52590,53,9530.235304,23714,0,68,17,BENIGN
52274,53,12342.16273,21066,0,58,17,BENIGN
59954,53,2945.573829,44813,0,50,17,BENIGN
52590,53,4084.288141,55334,0,68,17,BENIGN
52274,53,5772.262061,45043,0,58,17,BENIGN
49942,53,4980.568238,26503,0,50,17,BENIGN
56019,53,7416.787265,22112,0,66,17,BENIGN
59098,53,10154.22933,20878,0,90,17,BENIGN
51576,53,7477.317284,21933,0,66,17,BENIGN
58997,53,10682.11651,22093,0,90,17,BENIGN
53992,53,12953.98935,20843,0,64,17,BENIGN
53992,53,6025.978664,44806,0,64,17,BENIGN
58997,53,5154.18887,45788,0,90,17,BENIGN
51576,53,3477.449588,47161,0,66,17,BENIGN
61192,53,7703.023847,24406,0,66,17,BENIGN
58580,53,9127.210496,24542,0,48,17,BENIGN
62665,53,10273.37628,22972,0,86,17,BENIGN
59799,53,10414.4066,23045,0,56,17,BENIGN
56734,53,10218.0458,21922,0,48,17,BENIGN
58817,53,13563.85519,20938,0,86,17,BENIGN
59799,53,5293.339215,45340,0,56,17,BENIGN
56734,53,4910.450052,45617,0,48,17,BENIGN
58817,53,6305.786225,45038,0,86,17,BENIGN
62472,53,11096.21342,21629,0,56,17,BENIGN
58320,53,13333.96378,21149,0,66,17,BENIGN
56179,53,17425.59729,21807,0,62,17,BENIGN
65166,53,9903.664356,22214,0,82,17,BENIGN
59363,53,18212.31728,20865,0,62,17,BENIGN
65166,53,4896.287724,44932,0,82,17,BENIGN
59363,53,8254.768215,46034,0,62,17,BENIGN
51490,53,27615.50717,20713,0,62,17,BENIGN
58590,80,293.2264686,40924,0,6,6,BENIGN
80,58590,91370.55838,197,0,6,6,BENIGN
57972,53,8441.362677,46438,0,180,17,BENIGN
52482,53,8542.910692,45886,0,180,17,BENIGN
62487,443,80658.09533,113479,0,1681,6,BENIGN
63157,53,9842.39706,48159,0,180,17,BENIGN
443,62487,6000000,2,0,12,6,BENIGN
62487,443,6000000,2,0,12,6,BENIGN
138,138,67000000,12,0,804,17,BENIGN
62454,443,474264.7059,272,0,129,6,BENIGN
443,62454,6000000,2,0,12,6,BENIGN
62454,443,6000000,2,0,12,6,BENIGN
443,62419,6000000,2,0,12,6,BENIGN
62419,443,4000000,3,0,12,6,BENIGN
61688,53,22375.09555,28782,0,66,17,BENIGN
61688,53,3690.870744,53104,0,66,17,BENIGN
55049,53,30003.72717,21464,0,66,17,BENIGN
55049,53,13491.14905,47735,0,66,17,BENIGN
64000,53,10048.82211,21097,0,90,17,BENIGN
58607,443,100.4763958,117400708,0,3242,6,BENIGN
60842,53,10084.1935,21023,0,90,17,BENIGN
64592,53,10879.08542,21693,0,90,17,BENIGN
64592,53,5216.507151,45241,0,90,17,BENIGN
60689,53,8868.638379,24581,0,62,17,BENIGN
58608,80,21.17401718,115991216,0,1034,6,BENIGN
51759,53,8277.587949,20779,0,70,17,BENIGN
51759,53,3659.496606,47001,0,70,17,BENIGN
49361,53,7644.007644,25641,0,70,17,BENIGN
137,137,400.8064225,1496982,0,600,17,BENIGN
56499,5355,315.3293041,418610,0,132,17,BENIGN
64184,5355,315.5592211,418305,0,132,17,BENIGN
0,0,0,99497267,0,0,0,BENIGN
62425,53,20146.10463,22039,0,90,17,BENIGN
62425,53,9870.176063,44984,0,90,17,BENIGN
58609,443,173.8559282,60521376,0,3072,6,BENIGN
61332,53,17031.98336,20667,0,80,17,BENIGN
58486,53,15259.40997,21626,0,80,17,BENIGN
58610,80,22.72029525,115755538,0,1042,6,BENIGN
62464,80,3.277704616,5491648,0,18,6,BENIGN
62464,80,452.403393,26525,0,6,6,BENIGN
62486,80,447.978497,26787,0,6,6,BENIGN
80,62464,115384.6154,156,0,6,6,BENIGN
80,62486,113207.5472,159,0,6,6,BENIGN
0,0,0,115576494,0,0,0,BENIGN
0,0,0,113557990,0,0,0,BENIGN
52398,53,12560.92988,21336,0,64,17,BENIGN
58611,465,5817.981438,1749404,0,2728,6,BENIGN
58612,80,2714.451632,15924395,0,1674,6,BENIGN
58515,443,1089.48121,132173,0,101,6,BENIGN
465,58611,297872.3404,329,0,6,6,BENIGN
58611,465,340.4319703,52874,0,6,6,BENIGN
37024,53,10224.75162,20734,0,90,17,BENIGN
37024,53,4385.23912,48344,0,90,17,BENIGN
40046,443,1266.821265,118084535,0,3258,6,BENIGN
62463,443,7.716667936,54038868,0,233,6,BENIGN
58606,443,156.7365882,106918239,0,15814,6,BENIGN
80,58612,114832.5359,209,0,6,6,BENIGN
58612,80,327.9704098,54883,0,6,6,BENIGN
63057,53,31042.1286,20746,0,66,17,BENIGN
58681,53,31025.67808,20757,0,66,17,BENIGN
58681,53,10954.98928,58786,0,66,17,BENIGN
62476,443,169513.7976,761,0,129,6,BENIGN
62462,443,405660.3774,318,0,129,6,BENIGN
62459,443,272727.2727,473,0,129,6,BENIGN
62462,443,37000000,1,0,37,6,BENIGN
62459,443,37000000,1,0,37,6,BENIGN
62476,443,37000000,1,0,37,6,BENIGN
443,62462,4000000,3,0,12,6,BENIGN
62462,443,6000000,2,0,12,6,BENIGN
443,62476,6000000,2,0,12,6,BENIGN
62476,443,6000000,2,0,12,6,BENIGN
443,62459,4000000,3,0,12,6,BENIGN
62459,443,6000000,2,0,12,6,BENIGN
62482,443,136942.6752,942,0,129,6,BENIGN
62479,443,319306.9307,404,0,129,6,BENIGN
62477,443,138263.6656,933,0,129,6,BENIGN
62482,443,37000000,1,0,37,6,BENIGN
62477,443,37000000,1,0,37,6,BENIGN
443,62479,6000000,2,0,12,6,BENIGN
62479,443,6000000,2,0,12,6,BENIGN
443,62482,6000000,2,0,12,6,BENIGN
443,62477,12000000,1,0,12,6,BENIGN
62482,443,6000000,2,0,12,6,BENIGN
62477,443,12000000,1,0,12,6,BENIGN
62480,443,182203.3898,708,0,129,6,BENIGN
62483,443,239332.0965,539,0,129,6,BENIGN
62478,443,509881.4229,253,0,129,6,BENIGN
62478,443,37000000,1,0,37,6,BENIGN
62483,443,37000000,1,0,37,6,BENIGN
62480,443,37000000,1,0,37,6,BENIGN
443,62478,6000000,3,0,18,6,BENIGN
443,62478,74074.07407,243,0,6,6,BENIGN
443,62483,4000000,3,0,12,6,BENIGN
443,62480,12000000,1,0,12,6,BENIGN
62483,443,4000000,3,0,12,6,BENIGN
62480,443,12000000,1,0,12,6,BENIGN
58609,443,129.8139334,92440,0,6,6,BENIGN
443,58609,98901.0989,182,0,6,6,BENIGN
62485,443,104538.0875,1234,0,129,6,BENIGN
62484,443,119333.95,1081,0,129,6,BENIGN
62484,443,37000000,1,0,37,6,BENIGN
62485,443,37000000,1,0,37,6,BENIGN
443,62484,6000000,2,0,12,6,BENIGN
62484,443,4000000,3,0,12,6,BENIGN
443,62485,6000000,2,0,12,6,BENIGN
62485,443,6000000,2,0,12,6,BENIGN
59220,53,14965.20827,20982,0,90,17,BENIGN
58615,443,0,9000417,0,0,6,BENIGN
68,67,48.59671942,117291868,0,5700,17,BENIGN
58583,443,664948.4536,194,0,129,6,BENIGN
58583,443,37000000,1,0,37,6,BENIGN
443,58583,44334.97537,406,0,18,6,BENIGN
443,58583,101694.9153,177,0,6,6,BENIGN
58596,443,347708.8949,371,0,129,6,BENIGN
58592,443,148105.6257,871,0,129,6,BENIGN
58593,443,205414.0127,628,0,129,6,BENIGN
58596,443,37000000,1,0,37,6,BENIGN
58593,443,37000000,1,0,37,6,BENIGN
58592,443,18500000,2,0,37,6,BENIGN
443,58596,4000000,3,0,12,6,BENIGN
58596,443,4000000,3,0,12,6,BENIGN
443,58593,6000000,2,0,12,6,BENIGN
58593,443,6000000,2,0,12,6,BENIGN
443,58592,4000000,3,0,12,6,BENIGN
58592,443,6000000,2,0,12,6,BENIGN
58602,443,247126.4368,522,0,129,6,BENIGN
58599,443,117808.2192,1095,0,129,6,BENIGN
58600,443,181434.5992,711,0,129,6,BENIGN
58598,443,114870.8816,1123,0,129,6,BENIGN
58601,443,319306.9307,404,0,129,6,BENIGN
58602,443,37000000,1,0,37,6,BENIGN
58601,443,37000000,1,0,37,6,BENIGN
58600,443,37000000,1,0,37,6,BENIGN
58599,443,37000000,1,0,37,6,BENIGN
58598,443,37000000,1,0,37,6,BENIGN
443,58602,6000000,2,0,12,6,BENIGN
58602,443,4000000,3,0,12,6,BENIGN
443,58600,6000000,3,0,18,6,BENIGN
443,58600,96774.19355,186,0,6,6,BENIGN
443,58598,4500000,4,0,18,6,BENIGN
443,58598,105263.1579,171,0,6,6,BENIGN
443,58599,9000000,2,0,18,6,BENIGN
443,58599,106508.8757,169,0,6,6,BENIGN
443,58601,4000000,3,0,12,6,BENIGN
58601,443,4000000,3,0,12,6,BENIGN
58603,443,181179.7753,712,0,129,6,BENIGN
58597,443,472527.4725,273,0,129,6,BENIGN
58595,443,313106.7961,412,0,129,6,BENIGN
58597,443,37000000,1,0,37,6,BENIGN
58595,443,37000000,1,0,37,6,BENIGN
443,58597,6000000,2,0,12,6,BENIGN
58597,443,6000000,2,0,12,6,BENIGN
443,58595,4000000,3,0,12,6,BENIGN
58595,443,4000000,3,0,12,6,BENIGN
443,58603,6000000,2,0,12,6,BENIGN
58603,443,4000000,3,0,12,6,BENIGN
58616,80,48090.59935,558238,0,1674,6,BENIGN
49391,53,14531.36353,20645,0,94,17,BENIGN
62293,53,12226.57369,20938,0,76,17,BENIGN
49811,53,10999.23851,23638,0,74,17,BENIGN
58617,80,1526.791829,534454,0,816,6,BENIGN
55395,53,12436.40475,21228,0,76,17,BENIGN
58618,80,14.48679579,116105730,0,898,6,BENIGN
58619,443,89.5043333,117402137,0,2596,6,BENIGN
51906,53,9673.068874,21503,0,88,17,BENIGN
55465,53,9414.37076,21669,0,86,17,BENIGN
58620,443,42.75919935,117401637,0,2552,6,BENIGN
58621,443,100.7501585,117399319,0,2494,6,BENIGN
51906,53,4323.605222,48108,0,88,17,BENIGN
55465,53,4319.105691,47232,0,86,17,BENIGN
50087,53,30492.42424,21120,0,66,17,BENIGN
50087,53,3575.55541,45867,0,66,17,BENIGN
59080,53,30447.73297,21151,0,66,17,BENIGN
53281,53,9034.552357,20809,0,66,17,BENIGN
53444,53,12182.35462,21014,0,76,17,BENIGN
50640,53,13703.63603,21892,0,94,17,BENIGN
58622,80,0,7322375,0,0,6,BENIGN
58617,80,430.8642419,55702,0,6,6,BENIGN
58616,80,428.3419597,56030,0,6,6,BENIGN
58623,80,0,7320786,0,0,6,BENIGN
58624,80,0,7319276,0,0,6,BENIGN
58625,80,0,7318675,0,0,6,BENIGN
58626,80,0,7316029,0,0,6,BENIGN
58627,80,0,7315908,0,0,6,BENIGN
50002,53,9883.242091,20641,0,86,17,BENIGN
52513,53,10822.91472,21436,0,88,17,BENIGN
52513,53,5077.586396,45691,0,88,17,BENIGN
50002,53,4294.917681,47498,0,86,17,BENIGN
57630,53,10579.55547,21551,0,86,17,BENIGN
80,58617,148760.3306,121,0,6,6,BENIGN
80,58616,171428.5714,105,0,6,6,BENIGN
58628,80,0,7158574,0,0,6,BENIGN
58629,80,0,7114541,0,0,6,BENIGN
58630,443,0,14340717,0,0,6,BENIGN
58631,443,0,14341538,0,0,6,BENIGN
58632,80,0,7112211,0,0,6,BENIGN
58633,80,3.399393624,5295062,0,18,6,BENIGN
52344,53,11926.27394,22136,0,76,17,BENIGN
50816,53,13156.10398,22043,0,86,17,BENIGN
49506,53,12524.49926,20919,0,90,17,BENIGN
50816,53,6389.213246,45389,0,86,17,BENIGN
49506,53,5380.871208,48691,0,90,17,BENIGN
58634,443,1510.407498,118536223,0,21748,6,BENIGN
58635,443,23.22680869,116503306,0,1960,6,BENIGN
65442,53,11049.1975,20997,0,100,17,BENIGN
58636,443,134.2265863,118501114,0,7836,6,BENIGN
51658,53,13868.96222,20910,0,86,17,BENIGN
51658,53,6207.723264,46716,0,86,17,BENIGN
54749,53,12158.05471,21056,0,100,17,BENIGN
52506,53,7571.813923,21131,0,64,17,BENIGN
58637,443,46.4329003,116813724,0,4062,6,BENIGN
54661,53,7717.797072,23841,0,64,17,BENIGN
54661,53,3126.008732,58861,0,64,17,BENIGN
54390,53,10572.0219,21188,0,58,17,BENIGN
60690,53,12495.23083,20968,0,92,17,BENIGN
58638,443,75.22377786,116452540,0,1894,6,BENIGN
61059,53,10715.13992,20905,0,84,17,BENIGN
55794,53,13002.95522,21995,0,74,17,BENIGN
51583,53,11093.42594,20733,0,76,17,BENIGN
58639,443,75.23534298,116434639,0,1906,6,BENIGN
58640,443,109.2662298,116431216,0,5714,6,BENIGN
51629,53,9176.837662,21794,0,84,17,BENIGN
55794,53,6329.113924,45188,0,74,17,BENIGN
51583,53,4930.015219,46653,0,76,17,BENIGN
58641,443,92.2802622,116427931,0,3306,6,BENIGN
58642,443,155.2583322,115130697,0,5789,6,BENIGN
50138,53,7733.353956,25862,0,84,17,BENIGN
51629,53,3741.674774,53452,0,84,17,BENIGN
53102,53,6370.041502,20722,0,50,17,BENIGN
55453,53,7455.553431,20924,0,62,17,BENIGN
58316,53,6401.241453,20621,0,50,17,BENIGN
54518,53,7471.264368,20880,0,62,17,BENIGN
58633,80,219.018069,54790,0,6,6,BENIGN
80,58633,91370.55838,197,0,6,6,BENIGN
62463,443,37000000,1,0,37,6,BENIGN
443,62463,4000000,3,0,12,6,BENIGN
62463,443,4000000,3,0,12,6,BENIGN
58643,443,0,9009565,0,0,6,BENIGN
63482,53,13053.00452,21451,0,86,17,BENIGN
58644,443,126.9899784,110134675,0,5398,6,BENIGN
61933,53,8804.366966,22716,0,84,17,BENIGN
61933,53,4362.050164,45850,0,84,17,BENIGN
58608,80,293.4128808,40898,0,6,6,BENIGN
80,58608,104046.2428,173,0,6,6,BENIGN
52098,53,13194.47717,21221,0,86,17,BENIGN
53578,53,9606.147935,20820,0,84,17,BENIGN
58610,80,426.6211604,28128,0,6,6,BENIGN
80,58610,113924.0506,158,0,6,6,BENIGN
62366,443,1585.396735,90829,0,101,6,BENIGN
0,0,0,112976851,0,0,0,BENIGN
0,0,0,3,0,0,0,BENIGN
0,0,0,114248119,0,0,0,BENIGN
62488,22,0,9015035,0,0,6,BENIGN
58607,443,465703.9711,277,0,129,6,BENIGN
58607,443,37000000,1,0,37,6,BENIGN
443,58607,6000000,3,0,18,6,BENIGN
443,58607,88235.29412,204,0,6,6,BENIGN
60931,1900,371.0451154,6015441,0,2232,17,BENIGN
40046,443,823529.4118,187,0,154,6,BENIGN
40046,443,0,40149,0,0,6,BENIGN
443,40046,0,163,0,0,6,BENIGN
58618,80,288.0737469,41656,0,6,6,BENIGN
80,58618,91370.55838,197,0,6,6,BENIGN
58642,443,37000000,1,0,37,6,BENIGN
443,58642,3600000,5,0,18,6,BENIGN
443,58642,48.08539967,499112,0,24,6,BENIGN
58606,443,6.04066157,53802054,0,233,6,BENIGN
443,58642,162162.1622,111,0,6,6,BENIGN
68,67,45.11346714,33249495,0,1500,17,BENIGN
0,0,0,113847148,0,0,0,BENIGN
58635,443,227513.2275,567,0,129,6,BENIGN
58621,443,118131.8681,1092,0,129,6,BENIGN
58620,443,158671.5867,813,0,129,6,BENIGN
58619,443,249516.441,517,0,129,6,BENIGN
58635,443,37000000,1,0,37,6,BENIGN
58619,443,37000000,1,0,37,6,BENIGN
58620,443,37000000,1,0,37,6,BENIGN
58621,443,37000000,1,0,37,6,BENIGN
58606,443,37000000,1,0,37,6,BENIGN
443,58635,6000000,2,0,12,6,BENIGN
443,58619,12000000,1,0,12,6,BENIGN
58635,443,6000000,2,0,12,6,BENIGN
58619,443,12000000,1,0,12,6,BENIGN
443,58620,6000000,2,0,12,6,BENIGN
58620,443,4000000,3,0,12,6,BENIGN
443,58621,4000000,3,0,12,6,BENIGN
58621,443,6000000,2,0,12,6,BENIGN
443,58606,4000000,3,0,12,6,BENIGN
58606,443,6000000,2,0,12,6,BENIGN
58637,443,140369.9674,919,0,129,6,BENIGN
58639,443,258517.0341,499,0,129,6,BENIGN
58638,443,127722.7723,1010,0,129,6,BENIGN
58639,443,37000000,1,0,37,6,BENIGN
58637,443,37000000,1,0,37,6,BENIGN
58638,443,37000000,1,0,37,6,BENIGN
443,58639,72874.49393,247,0,18,6,BENIGN
443,58639,110429.4479,163,0,6,6,BENIGN
443,58637,6000000,3,0,18,6,BENIGN
443,58637,115384.6154,156,0,6,6,BENIGN
443,58638,4500000,4,0,18,6,BENIGN
443,58638,96774.19355,186,0,6,6,BENIGN
58640,443,176712.3288,730,0,129,6,BENIGN
58634,443,315403.423,409,0,129,6,BENIGN
58641,443,101176.4706,1275,0,129,6,BENIGN
58636,443,128614.1575,1003,0,129,6,BENIGN
58634,443,37000000,1,0,37,6,BENIGN
58640,443,37000000,1,0,37,6,BENIGN
58636,443,37000000,1,0,37,6,BENIGN
58641,443,37000000,1,0,37,6,BENIGN
443,58636,4000000,3,0,12,6,BENIGN
58636,443,4000000,3,0,12,6,BENIGN
443,58640,6000000,2,0,12,6,BENIGN
58640,443,6000000,2,0,12,6,BENIGN
443,58641,6000000,2,0,12,6,BENIGN
443,58634,12000000,1,0,12,6,BENIGN
58641,443,6000000,2,0,12,6,BENIGN
58634,443,12000000,1,0,12,6,BENIGN
0,0,0,115848241,0,0,0,BENIGN
58644,443,21.88993332,62037649,0,666,6,BENIGN
58645,21,0,9014965,0,0,6,BENIGN
0,0,0,108506945,0,0,0,BENIGN
63187,53,6602.475928,25445,0,68,17,BENIGN
58515,443,1591.089897,90504,0,101,6,BENIGN
58646,22,0,9014448,0,0,6,BENIGN
56785,123,2250.800089,85303,0,96,17,BENIGN
0,0,0,114146932,0,0,0,BENIGN
58644,443,5.002544512,112742625,0,368,6,BENIGN
0,0,0,113985290,0,0,0,BENIGN
0,0,0,70886505,0,0,0,BENIGN
62489,22,0,9012448,0,0,6,BENIGN
62366,443,1588.334565,90661,0,101,6,BENIGN
58644,443,294.9852507,40680,0,6,6,BENIGN
443,58644,77586.2069,232,0,6,6,BENIGN
0,0,0,115156077,0,0,0,BENIGN
0,0,0,113809406,0,0,0,BENIGN
68,67,35.62978828,117878893,0,4200,17,BENIGN
0,0,0,70955026,0,0,0,BENIGN
57688,53,12098.23041,22152,0,64,17,BENIGN
58647,465,6384.850002,1594086,0,2728,6,BENIGN
465,58647,312101.9108,314,0,6,6,BENIGN
58647,465,337.4641444,53339,0,6,6,BENIGN
137,137,400.9006902,1496630,0,600,17,BENIGN
56029,5355,315.6746829,418152,0,132,17,BENIGN
62695,5355,315.893764,417862,0,132,17,BENIGN
58515,443,1588.492256,90652,0,101,6,BENIGN
0,0,0,112806822,0,0,0,BENIGN
63075,53,12389.0695,22762,0,86,17,BENIGN
0,0,0,113919919,0,0,0,BENIGN
138,138,57400000,14,0,804,17,BENIGN
68,67,38.81846178,46369689,0,1800,17,BENIGN
0,0,0,116917937,0,0,0,BENIGN
62490,22,0,9012843,0,0,6,BENIGN
55382,53,13408.8763,21180,0,86,17,BENIGN
62491,443,7249.136855,43078508,0,2914,6,BENIGN
54061,53,10503.1987,20946,0,94,17,BENIGN
61262,53,17238.05855,20768,0,94,17,BENIGN
62366,443,3.677205041,42423525,0,113,6,BENIGN
0,0,0,114937986,0,0,0,BENIGN
0,0,0,114026471,0,0,0,BENIGN
57370,123,6439.063653,29818,0,96,17,BENIGN
58648,21,0,9012925,0,0,6,BENIGN
0,0,0,48487651,0,0,0,BENIGN
52115,53,8011.062896,20971,0,68,17,BENIGN
0,0,0,113736143,0,0,0,BENIGN
58649,22,0,9014395,0,0,6,BENIGN
0,0,0,116756744,0,0,0,BENIGN
58650,80,34757.54113,401697,0,1632,6,BENIGN
53377,53,12342.79302,21389,0,76,17,BENIGN
54935,53,14026.55695,21388,0,94,17,BENIGN
61384,53,12155.21272,21390,0,74,17,BENIGN
62929,53,8219.39461,25306,0,88,17,BENIGN
54865,53,8978.328173,25840,0,88,17,BENIGN
54865,53,5158.650746,44973,0,88,17,BENIGN
58653,80,0,7142274,0,0,6,BENIGN
58650,80,431.5382541,55615,0,6,6,BENIGN
58654,80,0,7140583,0,0,6,BENIGN
80,58650,160714.2857,112,0,6,6,BENIGN
58655,80,0,7249211,0,0,6,BENIGN
58656,80,0,7220861,0,0,6,BENIGN
58657,80,0,7215650,0,0,6,BENIGN
58658,80,0,7215078,0,0,6,BENIGN
58659,80,70.65092546,15144883,0,642,6,BENIGN
58660,80,3.559601372,5056746,0,18,6,BENIGN
58661,80,3.559704149,5056600,0,18,6,BENIGN
58662,443,104.7105075,116492607,0,2556,6,BENIGN
58663,443,103.7492174,116492445,0,2558,6,BENIGN
58664,443,194.464257,119353553,0,13398,6,BENIGN
63229,53,13142.98663,22065,0,86,17,BENIGN
63616,53,12351.49915,21212,0,90,17,BENIGN
58665,443,2385.820977,117289605,0,42004,6,BENIGN
58666,443,273.0004802,117289171,0,4096,6,BENIGN
57501,53,10665.68591,21752,0,100,17,BENIGN
57501,53,4946.378696,46903,0,100,17,BENIGN
55672,53,10836.89625,23623,0,100,17,BENIGN
52243,53,6388.75579,25044,0,64,17,BENIGN
58667,443,221.1109925,117714636,0,17876,6,BENIGN
65501,53,8302.125164,22163,0,64,17,BENIGN
65501,53,3889.158969,47311,0,64,17,BENIGN
56521,53,9185.598294,24386,0,58,17,BENIGN
56521,53,4855.631666,46132,0,58,17,BENIGN
58668,443,75.15271314,116562658,0,1894,6,BENIGN
65302,53,8129.420372,24602,0,84,17,BENIGN
58669,443,768.4561051,117565596,0,7228,6,BENIGN
65504,53,10250.39124,25560,0,92,17,BENIGN
65302,53,4302.555718,46484,0,84,17,BENIGN
53464,53,8547.334682,26207,0,84,17,BENIGN
65526,53,10844.42422,26373,0,74,17,BENIGN
