 Source Port, Destination Port,Flow Bytes/s, Flow Duration, SYN Flag Count,Total Length of Fwd Packets, Protocol, Label
36678,443,147.8199933,61209582,0,2436,6,BENIGN
41004,80,67395.5325,67868,0,860,6,BENIGN
41006,80,67168.89143,68097,0,860,6,BENIGN
80,41004,818000000,1,0,818,6,BENIGN
41004,80,0,222,0,0,6,BENIGN
41004,80,0,33149,0,0,6,BENIGN
80,41006,818000000,1,0,818,6,BENIGN
41006,80,0,134,0,0,6,BENIGN
41006,80,0,33331,0,0,6,BENIGN
51910,80,63.84031246,110369134,0,2634,6,BENIGN
47938,443,186.9051518,116577846,0,5359,6,BENIGN
47940,443,252.8010317,116577847,0,5415,6,BENIGN
47942,443,423.8885164,119323827,0,8730,6,BENIGN
47944,443,302.5899409,116576909,0,5523,6,BENIGN
0,0,0,90919157,0,0,0,BENIGN
54107,53,23474.63382,20618,0,84,17,BENIGN
45502,443,5620.504311,31182789,0,2738,6,BENIGN
50919,53,14381.59156,20860,0,94,17,BENIGN
55669,80,33034.62256,432637,0,1440,6,BENIGN
55436,443,8590.571239,10169056,0,2352,6,BENIGN
55670,80,26.34982108,110209477,0,1344,6,BENIGN
58415,53,12633.62488,20580,0,74,17,BENIGN
61886,53,3788.878709,64399,0,62,17,BENIGN
51358,53,10017.82016,20763,0,88,17,BENIGN
53906,443,430.2069204,119507608,0,8533,6,BENIGN
59729,53,11209.35401,20697,0,88,17,BENIGN
59729,53,5010.366275,46304,0,88,17,BENIGN
62869,53,12706.96958,20776,0,76,17,BENIGN
50136,53,10666.66667,20625,0,78,17,BENIGN
46944,443,164.5669702,116457148,0,2939,6,BENIGN
52851,53,12854.95012,20848,0,78,17,BENIGN
41388,80,65.77791052,119219354,0,2634,6,BENIGN
41390,80,87.90633955,118967529,0,3514,6,BENIGN
60182,443,12877.90942,68774517,0,6126,6,BENIGN
50292,53,13581.02537,20617,0,86,17,BENIGN
55673,80,4772.627148,163432,0,780,6,BENIGN
54248,53,9696.499564,20626,0,84,17,BENIGN
61354,53,16395.82828,20615,0,84,17,BENIGN
64911,53,23320.80563,20754,0,88,17,BENIGN
61354,53,7582.045358,44579,0,84,17,BENIGN
55674,443,19900.11572,495173,0,2938,6,BENIGN
55675,443,153.0777855,60413730,0,2560,6,BENIGN
62009,53,22030.04976,20699,0,100,17,BENIGN
62009,53,9937.888199,45885,0,100,17,BENIGN
51239,53,17670.76072,20599,0,100,17,BENIGN
55673,80,258.8661662,92712,0,6,6,BENIGN
55669,80,431.4218947,55630,0,6,6,BENIGN
80,55669,178217.8218,101,0,6,6,BENIGN
55676,80,22.74900302,115609462,0,1042,6,BENIGN
55677,80,22.74979211,115605452,0,1042,6,BENIGN
80,55673,181818.1818,99,0,6,6,BENIGN
55678,80,0,7216622,0,0,6,BENIGN
55679,80,0,7183487,0,0,6,BENIGN
55680,80,0,7177739,0,0,6,BENIGN
55681,80,0,7177046,0,0,6,BENIGN
55682,80,70.6340282,15148506,0,642,6,BENIGN
55683,80,3.308709184,5440188,0,18,6,BENIGN
55684,80,3.308789468,5440056,0,18,6,BENIGN
55685,443,103.6367042,117468035,0,2528,6,BENIGN
55686,443,103.7390451,117467825,0,2518,6,BENIGN
52408,53,10519.7124,20723,0,62,17,BENIGN
52408,53,4574.162278,47659,0,62,17,BENIGN
55687,80,60.54184747,116349274,0,2802,6,BENIGN
55688,80,60.54189638,116349180,0,2802,6,BENIGN
58410,53,8266.051519,20808,0,70,17,BENIGN
56817,53,9496.124031,20640,0,70,17,BENIGN
55689,443,0,14339753,0,0,6,BENIGN
59006,53,12716.59467,20603,0,90,17,BENIGN
53378,53,14081.77139,20594,0,86,17,BENIGN
59006,53,5645.943325,46405,0,90,17,BENIGN
53378,53,5430.609914,53401,0,86,17,BENIGN
55690,443,1468.974229,119224692,0,31250,6,BENIGN
55691,443,41791.93215,178288,0,1681,6,BENIGN
63679,53,11143.1316,20820,0,88,17,BENIGN
55692,443,35503.2542,220177,0,1681,6,BENIGN
55693,443,70.43569605,118207109,0,1906,6,BENIGN
50350,53,11097.29264,20906,0,100,17,BENIGN
55694,443,33927.10706,219500,0,1681,6,BENIGN
55697,443,44562.12788,167115,0,1681,6,BENIGN
49240,53,12234.75435,20924,0,100,17,BENIGN
50334,443,677.3335913,66082652,0,2154,6,BENIGN
50336,443,704.0223999,66077443,0,2154,6,BENIGN
50338,443,751.6825151,66073108,0,2154,6,BENIGN
60190,443,15936.3773,67875401,0,3480,6,BENIGN
60192,443,9787.833058,67540588,0,4332,6,BENIGN
60194,443,36645.72801,67377458,0,2788,6,BENIGN
60196,443,20437.55077,67751269,0,2724,6,BENIGN
55698,80,40.91182343,116103356,0,1918,6,BENIGN
55699,80,21.15356742,116103348,0,1034,6,BENIGN
55700,80,40.91185021,116103280,0,1918,6,BENIGN
59394,443,150.7360935,117092062,0,2364,6,BENIGN
50350,443,1945.832573,66663495,0,3006,6,BENIGN
50352,443,1245.376549,66071583,0,2154,6,BENIGN
50354,443,1540.322309,66071886,0,2154,6,BENIGN
55691,443,37000000,1,0,37,6,BENIGN
55697,443,37000000,1,0,37,6,BENIGN
443,55691,42361.42406,2219,0,82,6,BENIGN
443,55697,191836.7347,490,0,82,6,BENIGN
55692,443,37000000,1,0,37,6,BENIGN
55694,443,37000000,1,0,37,6,BENIGN
60206,443,6448.708391,67805516,0,6004,6,BENIGN
443,55692,273255.814,344,0,82,6,BENIGN
443,55694,423423.4234,222,0,82,6,BENIGN
50358,443,1222.577369,66073528,0,2154,6,BENIGN
50360,443,1046.582501,66076014,0,2154,6,BENIGN
59988,53,14363.00091,20887,0,94,17,BENIGN
50362,443,1235.148745,66074633,0,2154,6,BENIGN
55920,53,10854.81682,20636,0,58,17,BENIGN
53946,443,159.3430744,117921661,0,5116,6,BENIGN
61751,53,30481.33501,20734,0,68,17,BENIGN
60956,53,12617.38502,20765,0,92,17,BENIGN
50410,443,1223.349016,117523289,0,3320,6,BENIGN
55920,53,4782.543715,46837,0,58,17,BENIGN
65371,53,9657.170449,20710,0,84,17,BENIGN
55701,443,232.7198775,65520832,0,4442,6,BENIGN
56666,53,29212.61366,20676,0,94,17,BENIGN
51857,53,9606.609347,20819,0,84,17,BENIGN
63894,53,10738.76984,20859,0,84,17,BENIGN
51857,53,4314.901512,46351,0,84,17,BENIGN
56666,53,13456.61134,44885,0,94,17,BENIGN
60795,53,13227.25966,20866,0,94,17,BENIGN
63894,53,4773.778318,46923,0,84,17,BENIGN
57512,53,13721.79543,20697,0,86,17,BENIGN
57512,53,4948.856013,57387,0,86,17,BENIGN
55702,443,50618.77411,144156,0,1669,6,BENIGN
55703,443,67.69617042,117377393,0,1894,6,BENIGN
52694,53,10499.95184,20762,0,72,17,BENIGN
63112,53,11174.26067,20762,0,88,17,BENIGN
47518,80,115.3388427,118607051,0,5220,6,BENIGN
55704,443,263.363625,117366246,0,7656,6,BENIGN
55705,443,129.7648405,117366152,0,7880,6,BENIGN
61433,53,17023.71844,20912,0,70,17,BENIGN
55706,443,47847.08389,172696,0,1681,6,BENIGN
57202,53,9340.338587,20556,0,80,17,BENIGN
59994,53,12393.49342,20656,0,76,17,BENIGN
65351,53,7732.083313,20693,0,64,17,BENIGN
55707,80,2.180762428,8253994,0,18,6,BENIGN
63608,53,10451.95006,20666,0,76,17,BENIGN
59994,53,5566.427484,45990,0,76,17,BENIGN
57202,53,4086.932459,46979,0,80,17,BENIGN
53034,53,9860.312243,20689,0,86,17,BENIGN
63482,53,13881.47357,20603,0,74,17,BENIGN
57565,53,11074.73035,20768,0,76,17,BENIGN
51084,53,11677.99368,20894,0,70,17,BENIGN
55708,443,111.8420392,117326187,0,6312,6,BENIGN
63608,53,3830.398468,56391,0,76,17,BENIGN
60475,53,12757.32096,20694,0,76,17,BENIGN
58393,53,10904.91678,20908,0,86,17,BENIGN
58456,53,9603.38039,20826,0,84,17,BENIGN
55709,443,106.6087621,117307431,0,4508,6,BENIGN
54934,53,11622.88075,20821,0,62,17,BENIGN
55710,443,31145.1505,225621,0,1681,6,BENIGN
59177,53,7734.699797,20686,0,64,17,BENIGN
65028,53,9815.714767,20783,0,86,17,BENIGN
58456,53,4357.203547,45901,0,84,17,BENIGN
57535,53,13878.84921,20751,0,84,17,BENIGN
55711,443,2700.005812,10185904,0,6024,6,BENIGN
55712,443,53140.71151,141417,0,1669,6,BENIGN
51104,53,8852.111998,20786,0,64,17,BENIGN
65028,53,4348.474836,46913,0,86,17,BENIGN
59239,53,11057.22599,20620,0,86,17,BENIGN
61719,53,10680.1301,20599,0,94,17,BENIGN
51104,53,4035.618722,45594,0,64,17,BENIGN
56405,53,15159.41068,21109,0,94,17,BENIGN
55702,443,37000000,1,0,37,6,BENIGN
443,55702,5640.103078,41134,0,220,6,BENIGN
56405,53,1628.101024,196548,0,94,17,BENIGN
56792,53,11776.89844,21228,0,68,17,BENIGN
56792,53,1273.677668,196282,0,68,17,BENIGN
55713,80,68184.16663,67743,0,874,6,BENIGN
57285,53,10185.4521,20814,0,90,17,BENIGN
55706,443,37000000,1,0,37,6,BENIGN
50812,53,15025.28293,20765,0,90,17,BENIGN
443,55706,128240.1091,733,0,82,6,BENIGN
55712,443,37000000,1,0,37,6,BENIGN
55712,443,439.8182085,40926,1,12,6,BENIGN
80,55713,813000000,1,0,813,6,BENIGN
55713,80,90909.09091,198,0,18,6,BENIGN
55713,80,536.1930295,33570,0,6,6,BENIGN
55714,80,24.27752341,115085874,0,1044,6,BENIGN
60600,53,16034.98542,20580,0,62,17,BENIGN
57036,53,13198.45857,20760,0,60,17,BENIGN
443,55710,2308.731426,40715,0,82,6,BENIGN
54737,53,9205.10116,20858,0,80,17,BENIGN
55715,443,2423.75172,10320364,0,9686,6,BENIGN
59298,53,13457.40873,20955,0,80,17,BENIGN
59298,53,6222.830284,45317,0,80,17,BENIGN
55716,443,761.796074,115893220,0,4463,6,BENIGN
60118,53,6331.846309,20847,0,50,17,BENIGN
64100,53,7483.091092,20847,0,62,17,BENIGN
49954,53,6357.156617,20764,0,50,17,BENIGN
61385,53,7513.003275,20764,0,62,17,BENIGN
61385,53,3475.935829,44880,0,62,17,BENIGN
49954,53,2912.36431,45324,0,50,17,BENIGN
62452,53,10985.27196,20573,0,62,17,BENIGN
59706,53,10681.2933,20784,0,50,17,BENIGN
56036,53,14365.06416,20884,0,94,17,BENIGN
63259,53,11051.30282,20993,0,88,17,BENIGN
63259,53,4896.374151,47382,0,88,17,BENIGN
53952,443,285.6740065,5646296,0,1267,6,BENIGN
44164,443,1299.167934,117338949,0,3387,6,BENIGN
44166,443,1599.803196,118338931,0,4493,6,BENIGN
44168,443,4110.720842,119339410,0,4091,6,BENIGN
44170,443,1981.657213,118338832,0,3567,6,BENIGN
44172,443,2578.311931,118339056,0,3967,6,BENIGN
44174,443,962.7441936,117338542,0,3315,6,BENIGN
53966,443,307.5997153,5243828,0,1267,6,BENIGN
50430,443,132.6379699,118503020,0,4288,6,BENIGN
39304,443,1252.618419,117502663,0,2646,6,BENIGN
47540,80,77.41540389,117806012,0,3480,6,BENIGN
35872,443,112528.7834,105964,0,1736,6,BENIGN
35874,443,533.8649597,117156968,0,2924,6,BENIGN
35876,443,109247.2119,107600,0,1705,6,BENIGN
48704,3001,111.1883326,116532011,0,2385,6,BENIGN
55684,80,217.0649205,55283,0,6,6,BENIGN
55683,80,298.6040262,40187,0,6,6,BENIGN
80,55683,96774.19355,186,0,6,6,BENIGN
80,55684,109090.9091,165,0,6,6,BENIGN
35872,443,3383.890265,33098,0,36,6,BENIGN
35876,443,31000000,1,0,31,6,BENIGN
443,35876,5414.813382,31026,0,156,6,BENIGN
443,35876,233009.7087,103,0,0,6,BENIGN
443,35872,122448.9796,98,0,0,6,BENIGN
59370,443,848.4216348,16083984,0,2180,6,BENIGN
37834,443,2365.528875,6604020,0,2894,6,BENIGN
38092,443,134.9636812,116979619,0,2540,6,BENIGN
59006,443,1735.821035,7786517,0,2056,6,BENIGN
37286,443,414.6195952,90164576,0,21788,6,BENIGN
37288,443,807.7560017,20206597,0,5430,6,BENIGN
37290,443,383.9838859,90165242,0,19188,6,BENIGN
37292,443,430.4367751,50172293,0,9482,6,BENIGN
58320,443,1738.489156,7824035,0,2076,6,BENIGN
60792,443,2342.760393,6599053,0,2942,6,BENIGN
59020,443,2381.981294,5586106,0,2182,6,BENIGN
41482,80,0,5208887,0,0,6,BENIGN
41484,80,0,5188277,0,0,6,BENIGN
33496,443,105.4760973,117486334,0,3504,6,BENIGN
47578,80,19.69875625,115743348,0,870,6,BENIGN
60379,443,193.1713913,62121,0,6,6,BENIGN
37040,443,2353.743961,5703679,0,1317,6,BENIGN
56286,443,111.630042,117011512,0,3604,6,BENIGN
56288,443,53734.92225,137620,0,1639,6,BENIGN
56290,443,44679.40577,169295,0,1670,6,BENIGN
56292,443,40649.92391,185314,0,1639,6,BENIGN
49294,443,78.26100057,117018693,0,2896,6,BENIGN
41810,443,383.573963,115396258,0,26517,6,BENIGN
60404,443,98.9912376,118010445,0,3074,6,BENIGN
443,60379,109756.0976,164,0,6,6,BENIGN
52046,80,0,5625351,0,0,6,BENIGN
47598,80,58.80881911,116309086,0,2610,6,BENIGN
47600,80,39.21217546,116290411,0,1740,6,BENIGN
56288,443,31000000,1,0,31,6,BENIGN
443,56288,325925.9259,270,0,76,6,BENIGN
443,56288,12000000,1,0,0,6,BENIGN
48362,443,140.6905818,115231594,0,3026,6,BENIGN
56290,443,3300.701399,26661,0,12,6,BENIGN
56292,443,31000000,1,0,31,6,BENIGN
443,56290,108108.1081,111,0,0,6,BENIGN
443,56292,201372.9977,437,0,76,6,BENIGN
443,56292,6000000,2,0,0,6,BENIGN
35096,443,36115.10307,208057,0,1682,6,BENIGN
35098,443,116.7191827,117821250,0,3468,6,BENIGN
35100,443,45589.03561,159863,0,1670,6,BENIGN
50142,443,133.7578648,117735133,0,5284,6,BENIGN
50144,443,41578.82064,170279,0,1670,6,BENIGN
50146,443,41938.74953,168913,0,1670,6,BENIGN
50148,443,41820.89746,169389,0,1670,6,BENIGN
58418,53,13667.42597,20633,0,86,17,BENIGN
50150,443,65379.052,107848,0,1639,6,BENIGN
35100,443,4747.561389,50131,0,24,6,BENIGN
50152,443,65134.02881,108223,0,1639,6,BENIGN
443,35096,190476.1905,63,0,0,6,BENIGN
443,35100,4800000,5,0,0,6,BENIGN
50146,443,0,26609,0,0,6,BENIGN
50148,443,0,26538,0,0,6,BENIGN
50144,443,0,26567,0,0,6,BENIGN
443,50146,0,96,0,0,6,BENIGN
443,50148,0,2,0,0,6,BENIGN
443,50144,0,19,0,0,6,BENIGN
50150,443,31000000,1,0,31,6,BENIGN
50150,443,448.7658938,26740,1,12,6,BENIGN
50152,443,18500000,2,1,37,6,BENIGN
50152,443,1120.531879,26773,1,30,6,BENIGN
443,50150,137931.0345,87,0,0,6,BENIGN
443,50152,173913.0435,69,0,0,6,BENIGN
42216,443,54092.12987,166808,0,1639,6,BENIGN
42218,443,54401.31056,167257,0,1639,6,BENIGN
42220,443,136.5795714,117484627,0,4882,6,BENIGN
42222,443,55696.342,163368,0,1639,6,BENIGN
42224,443,44885.41112,201023,0,1639,6,BENIGN
42226,443,52442.29273,173505,0,1639,6,BENIGN
47634,80,19.69326394,115775628,0,870,6,BENIGN
42222,443,31000000,1,0,31,6,BENIGN
42216,443,31000000,1,0,31,6,BENIGN
443,42216,3315.999699,26538,0,76,6,BENIGN
42218,443,31000000,1,0,31,6,BENIGN
42226,443,31000000,1,0,31,6,BENIGN
443,42222,0,1,0,0,6,BENIGN
42222,443,0,1,0,0,6,BENIGN
443,42216,117647.0588,102,0,0,6,BENIGN
443,42218,0,1,0,0,6,BENIGN
42218,443,0,1,0,0,6,BENIGN
443,42226,0,1,0,0,6,BENIGN
42226,443,0,1,0,0,6,BENIGN
42224,443,31000000,1,0,31,6,BENIGN
443,42224,3300.206263,26665,0,76,6,BENIGN
443,42224,127659.5745,94,0,0,6,BENIGN
53966,443,59000000,1,0,59,6,BENIGN
53952,443,59000000,1,0,59,6,BENIGN
443,53966,18108.65191,994,0,18,6,BENIGN
443,53966,900000,20,0,6,6,BENIGN
443,53952,5196.30485,3464,0,18,6,BENIGN
443,53952,9000000,2,0,6,6,BENIGN
55707,80,556.4314198,21566,0,6,6,BENIGN
80,55707,111801.2422,161,0,6,6,BENIGN
443,55436,0,149,0,0,6,BENIGN
55436,443,0,24880,0,0,6,BENIGN
41484,80,0,14919,0,0,6,BENIGN
41482,80,0,14920,0,0,6,BENIGN
80,41484,0,5,0,0,6,BENIGN
80,41482,0,4,0,0,6,BENIGN
443,55711,67415.73034,356,0,6,6,BENIGN
55711,443,630.0315016,28570,0,6,6,BENIGN
443,59020,0,191,0,0,6,BENIGN
59020,443,0,230476,0,0,6,BENIGN
443,55715,90566.03774,265,0,6,6,BENIGN
55715,443,633.6689432,28406,0,6,6,BENIGN
443,37834,0,171,0,0,6,BENIGN
37834,443,0,228694,0,0,6,BENIGN
52046,80,0,28052,0,0,6,BENIGN
37040,443,31000000,1,0,31,6,BENIGN
80,52046,0,98,0,0,6,BENIGN
443,37040,0,3,0,0,6,BENIGN
37040,443,0,1,0,0,6,BENIGN
443,60792,0,169,0,0,6,BENIGN
60792,443,0,250568,0,0,6,BENIGN
59006,443,0,1,0,0,6,BENIGN
443,59006,0,230240,0,0,6,BENIGN
443,58320,0,121,0,0,6,BENIGN
58320,443,0,229407,0,0,6,BENIGN
80,55682,87272.72727,275,0,6,6,BENIGN
55682,80,326.8567278,55070,0,6,6,BENIGN
443,59370,0,243,0,0,6,BENIGN
59370,443,0,54950,0,0,6,BENIGN
48670,22,0,64503029,0,0,6,BENIGN
443,37288,0,321,0,0,6,BENIGN
37288,443,108.656284,220880,0,0,6,BENIGN
443,45502,486166.0079,253,0,31,6,BENIGN
45502,443,480.0576069,24997,0,0,6,BENIGN
39456,21,0,65119335,0,0,6,BENIGN
37368,443,282.7490583,5478356,0,1267,6,BENIGN
443,37368,1929687.5,256,0,494,6,BENIGN
443,37368,352941.1765,102,0,0,6,BENIGN
37370,443,282.6672769,5479941,0,1267,6,BENIGN
60344,443,396923.0769,325,0,129,6,BENIGN
60344,443,37000000,1,0,37,6,BENIGN
443,60344,24861.87845,724,0,18,6,BENIGN
443,60344,92307.69231,195,0,6,6,BENIGN
37370,443,31000000,1,0,31,6,BENIGN
443,37370,1721254.355,287,0,494,6,BENIGN
443,37370,352941.1765,102,0,0,6,BENIGN
37372,443,289.1488829,5464313,0,1298,6,BENIGN
443,37292,0,181,0,0,6,BENIGN
37292,443,42.38695047,283106,0,0,6,BENIGN
37292,443,52.34437363,229251,0,0,6,BENIGN
42207,53,13.43152607,87704107,0,312,17,BENIGN
42207,53,24.29471568,77959340,0,472,17,BENIGN
45574,123,2287.211865,83945,0,96,17,BENIGN
63166,53,23426.91191,20660,0,84,17,BENIGN
63166,53,8653.983693,55928,0,84,17,BENIGN
49625,53,10536.39847,20880,0,78,17,BENIGN
51375,53,12832.79065,20884,0,78,17,BENIGN
51375,53,4899.541125,54699,0,78,17,BENIGN
36678,443,0,91344,0,0,6,BENIGN
443,36678,0,96,0,0,6,BENIGN
55675,443,131.1504077,91498,0,6,6,BENIGN
443,55675,100000,180,0,6,6,BENIGN
37372,443,2106.160733,234550,0,0,6,BENIGN
443,37372,433734.9398,83,0,0,6,BENIGN
37374,443,283.5360033,5463151,0,1267,6,BENIGN
37376,443,283.6027101,5461866,0,1267,6,BENIGN
443,50338,0,177,0,0,6,BENIGN
50338,443,0,212643,0,0,6,BENIGN
443,50336,0,152,0,0,6,BENIGN
50336,443,0,213125,0,0,6,BENIGN
443,50334,0,122,0,0,6,BENIGN
50334,443,0,212867,0,0,6,BENIGN
443,50352,0,129,0,0,6,BENIGN
50352,443,0,212877,0,0,6,BENIGN
50354,443,0,105,0,0,6,BENIGN
443,50354,0,212843,0,0,6,BENIGN
443,55701,63660.47745,377,0,6,6,BENIGN
55701,443,283.6745308,63453,0,6,6,BENIGN
443,50358,0,197,0,0,6,BENIGN
50358,443,0,212720,0,0,6,BENIGN
50360,443,0,3,0,0,6,BENIGN
443,50360,0,212755,0,0,6,BENIGN
443,50362,0,174,0,0,6,BENIGN
50362,443,0,212567,0,0,6,BENIGN
443,50350,0,136,0,0,6,BENIGN
50350,443,0,212721,0,0,6,BENIGN
443,60194,0,225,0,0,6,BENIGN
60194,443,0,208323,0,0,6,BENIGN
443,60192,0,165,0,0,6,BENIGN
60192,443,0,208366,0,0,6,BENIGN
443,60196,0,152,0,0,6,BENIGN
60196,443,0,226514,0,0,6,BENIGN
60190,443,0,103,0,0,6,BENIGN
443,60190,0,226254,0,0,6,BENIGN
443,60206,0,154,0,0,6,BENIGN
60206,443,0,226680,0,0,6,BENIGN
443,60182,0,197,0,0,6,BENIGN
60182,443,0,216501,0,0,6,BENIGN
37376,443,31000000,1,0,31,6,BENIGN
443,37374,61800000,8,0,494,6,BENIGN
443,37374,1058823.529,34,0,0,6,BENIGN
443,37376,891696.7509,554,0,494,6,BENIGN
443,37376,7200000,5,0,0,6,BENIGN
37378,443,283.4739967,5464346,0,1267,6,BENIGN
37380,443,283.5464355,5462950,0,1267,6,BENIGN
0,0,0,113907527,0,0,0,BENIGN
37380,443,31000000,1,0,31,6,BENIGN
37378,443,31000000,1,0,31,6,BENIGN
443,37378,70600000,7,0,494,6,BENIGN
443,37378,363636.3636,99,0,0,6,BENIGN
443,37380,61800000,8,0,494,6,BENIGN
443,37380,1200000,30,0,0,6,BENIGN
0,0,0,114205792,0,0,0,BENIGN
55460,443,441.9815776,119959751,0,34004,6,BENIGN
55462,443,436.0783257,119960101,0,33020,6,BENIGN
60370,443,37000000,1,0,37,6,BENIGN
60373,80,424.7637252,28251,0,6,6,BENIGN
60374,80,417.1446449,28767,0,6,6,BENIGN
443,60370,239024.3902,410,0,86,6,BENIGN
80,60373,134328.3582,134,0,6,6,BENIGN
80,60374,100000,180,0,6,6,BENIGN
443,60367,15293.1181,1177,0,18,6,BENIGN
443,60367,89552.23881,201,0,6,6,BENIGN
60378,443,59000000,1,0,59,6,BENIGN
60381,80,418.1184669,28700,0,6,6,BENIGN
60380,443,37000000,1,0,37,6,BENIGN
443,60380,24778.76106,3955,0,86,6,BENIGN
80,60381,111801.2422,161,0,6,6,BENIGN
443,60378,6000000,3,0,18,6,BENIGN
443,60378,108433.7349,166,0,6,6,BENIGN
443,37286,54.397592,220598,0,12,6,BENIGN
443,37290,0,255,0,0,6,BENIGN
37290,443,53.07902582,226078,0,0,6,BENIGN
55464,443,287.6742272,5384563,0,1267,6,BENIGN
37290,443,54.43485282,220447,0,0,6,BENIGN
55464,443,31000000,1,0,31,6,BENIGN
443,55464,238453.8153,1992,0,463,6,BENIGN
443,55464,682539.6825,63,0,31,6,BENIGN
55466,443,288.411732,5370794,0,1267,6,BENIGN
55468,443,288.4926807,5369287,0,1267,6,BENIGN
55468,443,31000000,1,0,31,6,BENIGN
55466,443,31000000,1,0,31,6,BENIGN
443,55468,281231.4979,1689,0,463,6,BENIGN
443,55468,21500000,2,0,31,6,BENIGN
443,55466,298930.1447,1589,0,463,6,BENIGN
443,55466,467391.3043,92,0,31,6,BENIGN
55677,80,390.625,30720,0,6,6,BENIGN
55676,80,416.4064127,28818,0,6,6,BENIGN
80,55676,98901.0989,182,0,6,6,BENIGN
80,55677,159292.0354,113,0,6,6,BENIGN
55470,443,288.3557875,5371836,0,1267,6,BENIGN
55472,443,288.4159207,5370716,0,1267,6,BENIGN
46944,443,59000000,1,0,59,6,BENIGN
47944,443,59000000,1,0,59,6,BENIGN
47938,443,59000000,1,0,59,6,BENIGN
47940,443,59000000,1,0,59,6,BENIGN
47926,443,59000000,1,0,59,6,BENIGN
443,47938,12000000,1,0,12,6,BENIGN
47938,443,6000000,2,0,12,6,BENIGN
443,47944,4000000,3,0,12,6,BENIGN
47944,443,12000000,1,0,12,6,BENIGN
443,46944,4000000,3,0,12,6,BENIGN
46944,443,4000000,3,0,12,6,BENIGN
443,47926,6000000,2,0,12,6,BENIGN
47926,443,12000000,1,0,12,6,BENIGN
443,47940,6000000,2,0,12,6,BENIGN
47940,443,12000000,1,0,12,6,BENIGN
55699,80,293.4057067,40899,0,6,6,BENIGN
55700,80,292.0987294,41082,0,6,6,BENIGN
55698,80,291.389442,41182,0,6,6,BENIGN
55687,80,292.0489669,41089,0,6,6,BENIGN
55688,80,292.063183,41087,0,6,6,BENIGN
55714,80,559.5970901,21444,0,6,6,BENIGN
80,55714,103448.2759,174,0,6,6,BENIGN
80,55699,99447.51381,181,0,6,6,BENIGN
80,55700,97297.2973,185,0,6,6,BENIGN
80,55698,191489.3617,94,0,6,6,BENIGN
80,55687,57324.84076,314,0,6,6,BENIGN
80,55688,57324.84076,314,0,6,6,BENIGN
55716,443,37000000,1,0,37,6,BENIGN
443,55716,205450.7338,477,0,86,6,BENIGN
53946,443,54.84936992,218781,0,6,6,BENIGN
53906,443,59000000,1,0,59,6,BENIGN
443,53906,4000000,3,0,12,6,BENIGN
53906,443,6000000,2,0,12,6,BENIGN
443,53946,240000,75,0,6,6,BENIGN
50606,80,0,54681251,0,0,6,BENIGN
51910,80,0,2701661,0,0,6,BENIGN
55670,80,1.419293564,54956918,0,78,6,BENIGN
44174,443,59000000,1,0,59,6,BENIGN
44164,443,59000000,1,0,59,6,BENIGN
47924,443,28.29435814,2933447,0,71,6,BENIGN
443,44174,6474.820144,2780,0,18,6,BENIGN
443,44174,9000000,2,0,6,6,BENIGN
443,44164,6000000,2,0,12,6,BENIGN
44164,443,126315.7895,95,0,12,6,BENIGN
44166,443,59000000,1,0,59,6,BENIGN
55472,443,31000000,1,0,31,6,BENIGN
55470,443,31000000,1,0,31,6,BENIGN
47942,443,29500000,2,0,59,6,BENIGN
47942,443,59000000,1,0,59,6,BENIGN
44172,443,59000000,1,0,59,6,BENIGN
443,55472,216400.9112,2195,0,463,6,BENIGN
443,55470,142045.4545,3344,0,463,6,BENIGN
443,55472,21500000,2,0,31,6,BENIGN
443,55470,1791666.667,24,0,31,6,BENIGN
443,47942,1232.201533,14608,0,18,6,BENIGN
443,44166,6000000,2,0,12,6,BENIGN
44166,443,6000000,2,0,12,6,BENIGN
443,44172,4301.075269,4185,0,18,6,BENIGN
443,44172,9000000,2,0,6,6,BENIGN
443,44170,6493.506494,2772,0,18,6,BENIGN
443,44170,857142.8571,21,0,6,6,BENIGN
443,47942,9000000,2,0,6,6,BENIGN
47578,80,0,26606,0,0,6,BENIGN
48362,443,0,30902,0,0,6,BENIGN
41810,443,53000000,1,0,53,6,BENIGN
48704,3001,31000000,1,0,31,6,BENIGN
41388,80,0,3,0,0,6,BENIGN
41390,80,0,2,0,0,6,BENIGN
44168,443,59000000,1,0,59,6,BENIGN
51910,80,0,28259,0,0,6,BENIGN
80,41388,0,2,0,0,6,BENIGN
41388,80,0,1,0,0,6,BENIGN
80,41390,0,3,0,0,6,BENIGN
41390,80,0,1,0,0,6,BENIGN
80,47578,0,62,0,0,6,BENIGN
80,51910,0,79,0,0,6,BENIGN
443,48362,0,96,0,0,6,BENIGN
443,41810,0,3,0,0,6,BENIGN
41810,443,0,1,0,0,6,BENIGN
3001,48704,0,2,0,0,6,BENIGN
48704,3001,0,3,0,0,6,BENIGN
443,44168,4899.292324,3674,0,18,6,BENIGN
443,44168,818181.8182,22,0,6,6,BENIGN
47540,80,0,26622,0,0,6,BENIGN
47518,80,0,4,0,0,6,BENIGN
47598,80,0,26865,0,0,6,BENIGN
47600,80,0,26858,0,0,6,BENIGN
47634,80,0,26860,0,0,6,BENIGN
47924,443,59000000,1,0,59,6,BENIGN
80,47540,0,111,0,0,6,BENIGN
80,47600,0,10,0,0,6,BENIGN
